jaburritos	2600 w sahara ave, ste 115
soho sushi burrito	2600 w sahara ave, ste 115
five guys	26037 lorain rd
five guys	2618 32nd  street
blaze fast-fire'd pizza	2618 32nd st ne, #2
roman candle pizzeria	2623 monroe st
outback steakhouse	2625 w craig rd
jimmy john's	2640 e germann rd, ste 4
five guys	2641 n 44th st, ste 100
harvey's restaurants	266 queens quay west
ruby tuesday	26774 lorain road
thai original bbq	2680 s maryland pkwy
big chubby burger	269 augusta street
mandarin seafood buffet	2695 creekside dr
thai basil	2696 w ann rd
ruby tuesday	27 s mcclintock drive, lot 15
new gyro house	2702 e washington ave
dynasty chinese restaurant	2705 w beltline hwy
best istanbul kebab doner pide	2762 keele street
qdoba mexican eats	2777 e carson st
the great canadian pizza company	278 lakeshore road e
chicken'licious	2789 danforth avenue
portogallo peppers n'at	28 braddock ave
gourmet vegetarian restaurant	280 w beaver creek road
fav cafe	280 w beaver creek road, unit 31
pizza five85	2805 n scottsdale rd, ste 103
olive chicken	2807 17 avenue sw
jimmy john's	2814 n 44th st
rare earth	28190 n alma school pkwy, ste 209
eastern treasures	2825 32 avenue ne
jimmy john's	2831 n power rd, ste 101
john anderson hamburgers	2832 victoria park avenue
five guys	2833 w hwy 74
passion grill	2836 lake shore boulevard w
dilallo burger original 1929	2851 rue allard
shangri-la chinese	2855 w cactus rd
qdoba mexican grill	2855 w ray rd, ste 1
basha - marché jean talon	286 rue jean-talon e
blue iguana mexican express	2880 s las vegas blvd
no 1 buffet	28981 lorain rd
lazeez shawarma	2900 steeles avenue e, unit 39
cheesesteaks etc	2901 s las vegas blvd
banana leaf café	2901 s las vegas blvd
chinatown	2910 mount holly huntersville rd, ste a
caribbean hut	2932 e franklin blvd
sushi 4 u	2945 lakeshore boulevard w
the mexican burrito	296 gerrard street e
peng's garden chinese restaurant	297 wellington street e
rolltation	3 carlton street
five guys	3 ppg pl
el cafecito cafe	3 westmoreland avenue
jerusalem shawarma & bakery	30 country hills landing nw, suite 204
kabul kebob and shawarma	30 eglinton avenue w
fresh everyday	30 s unionville avenue, suite 1022
bb jack's	300 e holum st
macayo's depot cantina	300 s ash ave
pearl ocean	300 w sahara ave
super no1 chinese restaurant	3000 w ann rd, ste 109
green mango	3006 bloor st w
thai express	3009 rue notre-dame w
jerusalem shawarma	301 16 avenue nw
que onda tacos matthews	3016 weddington rd, ste 100
five guys	30297 detroit rd
jimmy john's	3035 washington pike
giuseppe's pizza & subs	30441 euclid ave
moe's southwest grill	305 blue spruce way
istanbul grille	305 n craig st
yami asian cuisine	3050 garden street, unit 125
han chao, taste of asia	306 aspen glen landing sw, suite 108
big sky bbq pit	306016 15 street e, highway 2 a
old mexico	3075 clairton rd
souvlaki hut greek taverna	3080 bloor street w
il fresco	3081 kingston road
buk chang dong soon tofu	3085 hurontario street
cicis	309 n nellis blvd, ste 120
enso: rolls & bowls	3091 westgate mall
i am thai cuisine	310 e warm springs rd, ste g
five guys	3100 westgate
oregano's pizza bistro	3102 n scottsdale rd
garnachas mexican street food	3111 s valley view blvd, ste k107
sofia's pizza	3124 las vegas blvd n
fat kee noodle house	3132 26 street ne, suite 345
swiss chalet rotisserie & grill	3140 dufferin avenue, unit 102
chill	3141 s mcclintock dr, ste 10
johnny's burgers & dogs	3141 s mcclintock dr, unit 13
pita grill	3145 dundas street, unit 12
sammy's chophouse	3151 34 avenue se
lazeez	3160 argentia road, unit g5
jerusalem shawarma - shawnessy	317-16061 macleod trail se
tommy's restaurant	3175 rutherford road, suite 32
metin chef mediterranean restaurant	3175 rutherford road, unit 73
black dog smoke & ale house	320 n chestnut st
pho ao sen - lotus pond	3221 derry road w
the notorious p i g	3230 e thunderbird rd
five guys	324 mcholme dr
thai food to go	3242 e desert inn rd, ste 9
jollof king	325 w elliot rd, ste 103
hero certified burgers - yonge & lawrence	3250 yonge street
mr greek	3255 rutherford road
bravo cucina italiana	3265 w market st
z-teca	327 king st w
five guys	3273 steelyard dr
oregano's pizza bistro	328 n gilbert rd
angus pho house	3299 york regional road 7, unit e3
five guys	33 heritage meadows way se, ste 222
pèlerin-magellan	330 rue ontario est
kfc	330 s service road w
double 10	3306 university ave
bocconcino ristorante	331 trowers road, suite 4
qdoba mexican eats	3321 siskey pkwy, ste 100
table 10	3327 las vegas blvd s
mccoy burger company	3334 yonge street
five guys burgers and fries	3335 siskey pkwy, ste 400
la mexicana restaurant	3337 bathurst street
sahebi kabob	3341 markham rd, unit b122
a touch of ginger delight	3349 26 ave ne
tri resto pizzeria	3358 dundas street w
56 kitchen	33587 aurora rd
ohio kabob grill	3359 w 117 st
jimmy john's	33629 aurora rd
rosati's pizza	3370 s hualapai way
bootleggers modern american smokehouse	3375 e shea blvd
oishii sushi	338-8338 18 street se
big slice express	3391 bloor street west
jimmy john's	3395 w chandler blvd
five guys	3395 w chandler blvd, ste 5
boxwood cafe	340 13th avenue sw
niu-gu restaurant	3400 s jones blvd, ste 16
famoso neopolitan pizzeria	3401 dufferin street, unit r04
avatara pizza	3406 3rd avenue nw
taiwan kitchen	3409 s jones blvd
ding's garden	3409 s jones blvd
chef ching's kitchen	3419 s jones blvd
china mama restaurant	3420 s jones blvd
shogun japanese steak house	34302 euclid ave, unit 1
boston market	3435 s mcclintock dr
pizzafire	3439 w brainard rd
jimmy john's	3444 forbes ave
nijo japanese restaurant	345 bloor street e
pizzafire	3451 center rd
pizza hut	34640 n north valley pkwy, # a3
hot head burrritos	3465 center rd
guthrie's chicken fingers	3465 steelyard dr
souvlaki express	348 queen street e
ohjah noodle house #2	35 e horizon ridge pkwy, ste 160
jimmy john's	350 w baseline rd, ste 106
pizza al's	3504 washington rd
win wah	351 boulevard harwood
basil box	351 yonge street
dolce wraps	3510 westgate
la panthère verte	3515 avenue lacombe
thai style noodle house	3516 wynn rd
nichiban sushi4u	3517 kennedy road, unit 3
red moon pizzeria	3523 n pecos rd
five guys	3530 boulevard des sources
burrito revolucion	3532 notre dame o
harvey's restaurants	3543 wyercroft rd
zaxby's chicken fingers & buffalo wings	355 copperfield blvd ne
pioneers pizza	355 pitfield road
pizza divino	3550 w cactus rd
due forni	3555 s town center dr, ste 105
kub khao thai eatery	3561 sheppard e
mojito hut	3570 s las vegas blvd
luo restaurant	3575 du parc avenue, suite 560
kim bo restaurant	358 bathurst street
five guys burgers and fries	3582 major mckenzie drive w
umami hakka	359 albion road
pho vuho	360 dundas street e
fountain grille restaurant	3600 paradise rd
boustan	3604 rue notre-dame o
penn station east coast subs	36050 detroit rd
five guys	36050-a detroit rd, ste a
china express	3607 matthews mint hill rd
wild mango restaurant & bar	362 great northern mall
brat haus	3622 n scottsdale rd
tim sushi and cafe	3623 highway 7 e, suite 102
backyard garden restaurant	3636 steeles avenue e
grindhouse burger bar	365 king street w
tc's rib crib	3655 s durango dr
kiem bo vietnamese restaurant	3685 keele street
karben4 brewing	3698 kinsman blvd
swiss chalet rotisserie & grill	370 bovaird dr
royal indian bistro	3700 w flamingo rd
five guys	3705 s arizona ave, ste 6
madrina italian steakhouse and lounge	3735 rundlehorn way ne
pokeman	3735 spring mountain rd, ste 206
hero certified burgers	3737 major mackenzie drive, unit 105c
enso: rolls & bowls	3737 w market st
sushi dining chopsticks	3745 memorial drive southeast
autumn court chinese restaurant	3752 e indian school rd
wrap a bite	377 burnhamthorpe road e
sandwiched	377 church st
la maison thai	3780 saint-laurent boulevard
woody's burger bar and grill	3795 lake shore boulevard w
sofra mediterranean cuisine	380 tower hill road, units 23-24-25
biscayne steak, sea & wine	3801 s las vegas blvd
the mission old town	3815 n brown ave
amlee chinese cuisine	3827 e sunset rd
woody's burger bar and grill	383 jane street
braiseryy	3836 bloor street w
lotus pond vegetarian restaurant	3838 ave midland
weera thai	3839 w sahara ave, ste 7-9
five guys	3845 northern pike
ej sushi	385 front street w
steeles garden	3850 steeles avenue w
five guys	3863 medina rd
neighbor wang	389 church street
humble pie	3890 w happy valley rd
le dragon magnifique	3892 rue ontario est
mississauga grill	3899 trelawny circle
fortune chinese restaurant	3909 w sahara ave, ste 9
fortune fountain chinese restaurant	3909 w sahara ave, ste 9
yunnan garden	3934 schiff dr
chick rotisserie & wine bar	3943 e camelback rd
amore taste of chicago	3945 s durango dr
pan asian express	3950 las vegas blvd s
hunan jiu jia	3950 schiff dr
humble pie	3964 e sky harbor blvd
fang chi	3967 rue saint-antoine ouest
five guys	3987 highway 7 e, unit 6
barburrito - bristol	40 bristol rd e
shahi masala paan	40 country hills landing nw
jimmy john's	400 n nellis blvd, ste j1
swiss chalet rotisserie & grill	4000, 130 sierra springs dr
wok wok restaurant	4002 sheppard aveune e
qdoba mexican eats	401 cox rd, ste 182
friday's front row sports grill	401 e jefferson st
oasis asian kitchen	4011 s buffalo dr, ste b106
five guys	4025 richmond rd, unit h
thai basil	403 w university dr
everest ethnic restaurant	4042 saw mill run blvd, unit b
biryani house kabab and grill	4063 william penn hwy
five guys	4065 s maryland pkwy
sweet & spicy	4075 s durango dr, ste 106
twisted cactus brew & bbq	4080 w ray rd, ste 26
pho kim 88	4100 library rd
pizzafire	4101 e royalton rd
the pizza company	4101 library rd
kinthai	4105 w sahara ave
chuchote thai bistro & desserts	4105 w sahara ave
which wich	411 state st
ethiopian famous restaurant & coffee	4111 e mcdowell rd, ste 1
zoewee's	4112 n tryon st
legends sports bar & restaurant	412 s 3rd st
frank & lupe's old mexico	4121 n marshall way
tee pee mexican food	4144 e indian school rd
sabor latin street grill	415 hawthorne ln
kfc	415 mount pleasant road
crab corner	4161 s eastern ave
yoshi burritos	4165 s grand canyon dr, ste 100
dante's pizza	4176 rocky river dr
taste of china & icy bar	4180 s jones blvd, ste 1
dragon house	4180 s jones blvd, ste 1-2
palmyra mediterranean grill	419 state st
pizza lounge	420 s rampart blvd, ste 120
the original wineburger	4221 n 7th ave
green bamboo restaurant	4221 sheppard avenue e
mandy's	423 rue saint-nicolas
wing king	4235 s fort apache rd, ste 260
ruby tuesday	424 cox rd
village tavern and trattoria	424 s main st
magoo's gourmet hamburgers & ice-cream	4242 dundas street w
five guys	425 e bell rd
laroush	425 franklin ave
miguel's mexican and american restaurant	4252 business center dr
dd'coffee shop	4255 s durango dr
bacaro pizzeria urbaine	4259 rue saint-catherine o
jerusalem shawarma	43 8720 macleod trail se
uncle tetsu's	4300 steeles avenue e, unit a30
tony roma's	4307-130 avenue  se, suite 30
brown bag burgers & beer	4326 leavitt rd
pho rancho	4335 n rancho drive, ste 110
coyote's cafe & cantina	4350 e sunset rd
omnivore	4351 boulevard saint-laurent
lucky cafe	4355 w spring mountain rd
la cucina dolce	4366 old william penn hwy
laguna pool house & kitchen	4381 w flamingo rd, 6th fl, palms place
jimmy john's	4401 e mckellips rd, ste 104
basil box	441 queen street w
ruby tuesday	4415 east monroe street
jimmy johns	4416 royalton rd, ste b
holy chuck	4421 highway 7
serrano's mexican grill	4425 e sunset rd
pita licious	4427 s rural rd, ste 3
osteria pasqualino	4430 william penn hwy
kfc	4431 hwy 7
los girasoles	4441 state route 43
que ling vietnamese cuisine	4443 sheppard avenue e
garden grill	4450 rocky river dr
ari's pizza	4450 the plz, ste d
silk restaurant & bar	446 parliament street
south st. burger	45 wicksteed avenue
country style hungarian restaurant	450 bloor street w
s'wok	4505 rue saint-denis
china house	4506 liberty ave
loparo's pizza	4515 mayfield rd
south china bbq hong kong style	4515 n 7th ave
tandoor indian grill	4519 centre ave
new york pizza express	4520 potter rd
toki japanese cuisine	4555 highway 7, unit b1
zem-one	4555 hurontario street
pho mi 99	4557 hurontario street
persian king	4568 e cactus rd
sura korean cuisine	4580 york regional road 7
saffron spice kitchen	459 queen street w
oregano's pizza bistro	4602 e cactus rd
orient express	4609 forbes ave
panda wok	462 birchmount road, unit 40
varsity pizza and subs	4624 varsity dr nw
jimmy johns	463 east aurora rd
thai pan cuisine	463 s decatur blvd
28go the restaurant	4632 s maryland pkwy, ste 12
lucki thai	467 e silverado ranch blvd
little piggy's	469 bloor street w
eat bkk thai kitchen	4704 yonge street
pizza hut	4710 17 avenue se
boston market	4716 e ray rd
ritz asia	4717 e bell rd
green bamboo	472 44th st
brisam's	4730 e lone mountain rd
spasso pizza & mozzarella bar	4743 n 20th st, ste a22a
cyprus grill of phoenix	4747 n 20th st
bow thai restaurant	4755 leslie street
five guys	48 peel centre drive
tj buffet sushi and grill	4801 mcknight rd
palais d'ajit	4801 rue de verdun
five guys	4803 e ray rd, ste 101
penn station east coast subs	4804 ridge rd
jimmy john's	4811 william penn hwy
qdoba mexican eats	4815 centre ave
pita lite	482 dundas street w
a slice of bella	4825 e warner rd
jimmy john's	4840 mcknight rd, ste c
dairy queen	4846 library rd
main moon	4850 larson beach rd
red, white & brew	4850 s gilbert rd
jimmy john's	4852 richmond rd
sushi eye	4855 e warner rd, ste a29
qdoba mexican grill	4860 mcknight rd
baskin-robbins	4860 s eastern ave
kenzo	4860 yonge street
five guys	4899 william penn hwy
crepes club	49 baldwin street
five guys	4902 e shea blvd, ste 106
lee town	4907 yonge street
nantha caters	4915 steeles avenue e scarborough
jimmy john's	4920 w baseline rd, ste 111
yummy house	4944 e tropicana ave
restaurant hot africa	4959 queen mary road
pizza hut	4960 library rd
shang artisan noodle	4983 w flamingo rd, ste b
steak & cheese factory	50 gerrard street e
fritou chicken	50 sage hill passage nw, unit j210
swiss chalet rotisserie & grill	50 taunton rd e
five guys	50 w jefferson st, ste 180
meglio's pizza and sandwiches	500 garden city dr, unit 1a
mama's pizza express	500 s old statesville rd
five guys	500 s park ctr
kinjo sushi	5005 dalhousie drive nw, unit 415
liam's fish, wings & things	501 penn ave
levant mediterranean cuisine	501 s church st, ste 120
rice inn	5041 library rd
chen's dumpling house	505 state st
soga shabu shabu	508 state st
great wall china buffet	5088 great northern blvd
an nam	51 colborne street
tasty pizza	5101 mayfield rd
hero certified burgers - maple grove - oakville	511 maple grove dr., unit 31
ipho	5110-1g park rd
island malaysian cuisine	5115 spring mountain rd, ste 217
blaze fast-fire'd pizza	5120 n central ave
thai style noodle house 2	5135 s fort apache rd, ste 125
ss kitchen	515 east avenue
hing wong chinese restaurant	515 pittsburgh st
mia za's italian cafe	515 state st
five guys	5155 130 avenue se, suite 305
swiss chalet rotisserie & grill	5165 dixie rd
the magic noodle	5165 s fort apache rd, ste 165
thai spicy house	517 mount pleasant road
five guys	517 state st
nani restaurant	518 grand canyon dr
galito's flame grilled chicken	5200 dixie road
moe's southwest grill	5211 library rd
saigon palace	5215 south blvd
wongs to go	5219 s 7th st
kenzo ramen	522 yonge street
la panthère verte	5265 chemin queen-mary
ruby tuesday	5274 abbe rd north
noodles & company	528 e green
li's oriental kitchen	5280 dundas street w
armstrong's	5299 grove rd
kebab 49	5308 dundas st. w
ithaca restaurant	5308 hwy 7 e
jimmy john's	5330 n abbe rd
aroojis wine room	5349 ballantyne commons pkwy, ste 200
taftan kebab	5372 yonge street
the scoop	5384 mifflin rd
annapoorna	5390 terry fox way, unit 3
five guys burgers and fries	54 boulevard cite-des-jeunes
rocky river grille	5400 john q hammons dr nw
the skinny italian kitchen	5415 e high st
chu resto	5423 yonge street
moe's southwest grill	5432 campbell's run rd
